图片,商家编码,店铺,品牌,分类,货品编号,货品名称,货品简称,规格码,规格名称,均价,零售价,批发价,会员价,市场价,最低价,ERP价格,自定义价格2,折扣率,发货总量,发货赠品总量,退货总量,批次,批次发货量,实际销售量,邮资收入,发货总金额,未知成本销售总额,佣金成本,货品总成本,货品总利润,退货总金额,退货总成本,发货总金额-发货后实际退款金额,实际货品总成本,实际货品总利润,毛利率%,发货后实际退款金额,发货总金额-退货总金额,单品支付总额,sku_full_id,is_zero_sales
http://img10.360buyimg.com/n0/jfs/t1/80602/6/4050/60840/5d24456eEeb17fafa/758f939ec48c5373.jpg,B29heiSA,TMT运动户外旗舰店,TMT,护腕,B29,B29针织护腕,B29,heiSA,黑色S,14.45,100,0,0,0,0,4.2,0,0.1445,2,0,0,,,2,0,28.9,0,0,0,28.9,0,0,28.9,0,28.9,100,0,28.9,28.9,B29-heiSA,否
https://t00img.yangkeduo.com/goods/images/2020-01-09/31ab500b-3dab-472b-a5e0-98ba6ed8bf09.jpeg,B38heihongLA,TMT运动户外旗舰店,TMT,护手肘,B38,B38护肘,B38,heihongLA,黑红L,13.55,35,0,0,0,0,4.8,0,0.3871,2,0,0,,,2,0,27.1,0,0,7.86,19.24,0,0,27.1,7.86,19.24,70.9838,0,27.1,27.1,B38-heihongLA,否
https://img.alicdn.com/bao/uploaded/i2/2139477295/O1CN01BJYjzW23l9uLOeIgO_!!2139477295.jpg,C35heiA,TMT运动户外旗舰店,TMT,头带,C35,C35头带,C35,heiA,黑色,13.75,30,0,0,0,0,4.56,0,0.4585,372,0,8,,,364,5.25,5116.4,0,0,1413.6,3702.8,119.05,30.4,5116.4,1383.2,3614.15,72.3213,0,4997.35,5121.65,C35-heiA,否
https://img.alicdn.com/bao/uploaded/i3/2139477295/O1CN01N5gf2923l9u85SUXj_!!2139477295.jpg,C35huiA,TMT运动户外旗舰店,TMT,头带,C35,C35头带,C35,huiA,灰色,14.62,30,0,0,0,0,4.56,0,0.4875,552,0,14,,,538,5.25,8072.25,0,0,2097.6,5974.65,189.65,53.2,8072.25,2044.4,5838.2,74.0644,0,7882.6,8077.5,C35-huiA,否
https://img.alicdn.com/bao/uploaded/i3/2139477295/O1CN01qKcpnk23l9oZCGfGX_!!2139477295.jpg,B37LZA,TMT运动户外旗舰店,TMT,护手肘,B37,B37黏贴护肘,B37,LZA,L左,20.6,30,0,0,0,0,13.5,0,0.6867,1,0,0,,,1,0,20.6,0,0,8,12.6,0,0,20.6,8,12.6,61.165,0,20.6,20.6,B37-LZA,否
https://img.alicdn.com/bao/uploaded/i3/2139477295/O1CN01qKcpnk23l9oZCGfGX_!!2139477295.jpg,B37LYA,TMT运动户外旗舰店,TMT,护手肘,B37,B37黏贴护肘,B37,LYA,L右,20.6,30,0,0,0,0,13.5,0,0.6867,1,0,0,,,1,0,20.6,0,0,8,12.6,0,0,20.6,8,12.6,61.165,0,20.6,20.6,B37-LYA,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01xqtqYR26toE48xeZB_!!1790737720.jpg,W46heiMA,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,heiM,黑M,36.77,60,0,0,0,0,18.5,0,0.6128,88,0,12,,,76,0,3235.38,0,0,1232,2003.38,439.3,168,3235.38,1064,1732.08,61.9467,0,2796.08,3235.38,W46-heiM,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01xqtqYR26toE48xeZB_!!1790737720.jpg,W46heiXLA,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,heiXL,黑XL,36.84,60,0,0,0,0,18.5,0,0.6140,68,0,4,,,64,0,2505.02,0,0,952,1553.02,145.2,56,2505.02,896,1463.82,62.031,0,2359.82,2505.02,W46-heiXL,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN0126to6U4KFBbAL3O_!!0-item_pic.jpg,W46huiM,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,huiM,灰M,37.32,60,0,0,0,0,18.5,0,0.6219,40,0,5,,,35,0,1492.66,0,0,560,932.66,182.3,70,1492.66,490,820.36,62.6057,0,1310.36,1492.66,W46-huiM,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN0126to6U4KFBbAL3O_!!0-item_pic.jpg,W46fenM,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,fenM,粉M,30.7,60,0,0,0,0,18.5,0,0.5117,4,0,0,,,4,0,122.8,0,0,56,66.8,0,0,122.8,56,66.8,54.3974,0,122.8,122.8,W46-fenM,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01pXqNXt26toDrjk8rQ_!!1790737720.jpg,W46huiXL,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,huiXL,灰XL,36.2,60,0,0,0,0,18.5,0,0.6033,30,0,3,,,27,0,1086.02,0,0,420,666.02,104.1,42,1086.02,378,603.92,61.504,0,981.92,1086.02,W46-huiXL,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01xqtqYR26toE48xeZB_!!1790737720.jpg,W46heiSA,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,heiS,黑S,37,60,0,0,0,0,18.5,0,0.6167,46,0,7,,,39,0,1702.18,0,0,644,1058.18,262.76,98,1702.18,546,893.42,62.0681,0,1439.42,1702.18,W46-heiS,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01xqtqYR26toE48xeZB_!!1790737720.jpg,W46heiLA,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,heiL,黑L,36.59,60,0,0,0,0,18.5,0,0.6099,135,0,7,,,128,0,4939.8,0,0,1890,3049.8,269.6,98,4939.8,1792,2878.2,61.6291,0,4670.2,4939.8,W46-heiL,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN0126to6U4KFBbAL3O_!!0-item_pic.jpg,W46huiS,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,huiS,灰S,34.38,60,0,0,0,0,18.5,0,0.5730,27,0,0,,,27,0,928.22,0,0,378,550.22,0,0,928.22,378,550.22,59.2769,0,928.22,928.22,W46-huiS,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN0126to6U4KFBbAL3O_!!0-item_pic.jpg,W46fenS,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,fenS,粉S,39.01,60,0,0,0,0,18.5,0,0.6502,4,0,0,,,4,0,156.04,0,0,56,100.04,0,0,156.04,56,100.04,64.1118,0,156.04,156.04,W46-fenS,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01pXqNXt26toDrjk8rQ_!!1790737720.jpg,W46huiL,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,huiL,灰L,36.35,60,0,0,0,0,18.5,0,0.6059,66,0,4,,,62,0,2399.18,0,0,924,1475.18,156.9,56,2399.18,868,1374.28,61.2894,0,2242.28,2399.18,W46-huiL,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN0126to6U4KFBbAL3O_!!0-item_pic.jpg,W46fenL,TMT运动户外旗舰店,TMT,手套,W46,W46手套,W46,fenL,粉L,49.8,60,0,0,0,0,18.5,0,0.8300,1,0,0,,,1,0,49.8,0,0,14,35.8,0,0,49.8,14,35.8,71.8876,0,49.8,49.8,W46-fenL,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN01YWB4Eq26toD704uSU_!!1790737720.jpg,W45heiSA,TMT运动户外旗舰店,TMT,手套,W45,W45手套,W45,heiS,黑S,27.39,60,0,0,0,0,17.5,0,0.4564,14,0,2,,,12,0,383.4,0,0,175,208.4,58.6,25,383.4,150,174.8,53.8177,0,324.8,383.4,W45-heiS,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN01g5Mqkp26to7LkPuIL_!!1790737720.jpg,W45heiLA,TMT运动户外旗舰店,TMT,手套,W45,W45手套,W45,heiL,黑L,29.66,60,0,0,0,0,17.5,0,0.4944,22,0,2,,,20,0,652.6,0,0,275,377.6,59.6,25,652.6,250,343,57.8415,0,593,652.6,W45-heiL,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN01YWB4Eq26toD704uSU_!!1790737720.jpg,W45heiMA,TMT运动户外旗舰店,TMT,手套,W45,W45手套,W45,heiM,黑M,29.71,60,0,0,0,0,17.5,0,0.4952,23,0,3,,,20,0,683.4,0,0,287.5,395.9,89.4,37.5,683.4,250,344,57.9125,0,594,683.4,W45-heiM,否
https://img.alicdn.com/bao/uploaded/i1/1790737720/O1CN01YWB4Eq26toD704uSU_!!1790737720.jpg,W45heiXLA,TMT运动户外旗舰店,TMT,手套,W45,W45手套,W45,heiXL,黑XL,29.44,60,0,0,0,0,17.5,0,0.4907,14,0,0,,,14,0,412.2,0,0,175,237.2,0,0,412.2,175,237.2,57.5449,0,412.2,412.2,W45-heiXL,否
,GLTDheiLA,TMT运动户外旗舰店,TMT,配件,GLTD,杠铃套带,GLTD,heiLA,黑色,3.08,10,0,0,0,0,1.9,0,0.3081,12,0,0,,,12,0,36.97,0,0,7.2,29.77,0,0,36.97,7.2,29.77,80.5264,0,36.97,36.97,GLTD-heiLA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/TB2QliReNtmpuFjSZFqXXbHFpXa_!!2139477295.jpg,J20heiLA,TMT运动户外旗舰店,TMT,杠铃套,J20,J20杠铃套,J20,heiLA,黑色,27.47,89,0,0,0,0,20,0,0.3086,6,0,0,,,6,0,164.81,0,0,60,104.81,0,0,164.81,60,104.81,63.5952,0,164.81,164.81,J20-heiLA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/TB2Y.cJdR0kpuFjy1XaXXaFkVXa_!!2139477295.jpg,J20hongLA,TMT运动户外旗舰店,TMT,杠铃套,J20,J20杠铃套,J20,hongLA,红色,26.73,89,0,0,0,0,20,0,0.3003,8,0,0,,,8,0,213.81,0,0,80,133.81,0,0,213.81,80,133.81,62.5842,0,213.81,213.81,J20-hongLA,否
https://img.alicdn.com/bao/uploaded/i3/1790737720/O1CN01jPcQpG26toDWk2zx7_!!1790737720.jpg,FE36fenL,TMT运动户外旗舰店,TMT,髌骨带,FE36,FE36髌骨带,FE36,FE36fenLA,粉L,20.06,59,0,0,0,0,11,0,0.3401,5,0,0,,,5,0,100.32,0,0,0,100.32,0,0,100.32,0,100.32,100,0,100.32,100.32,FE36-FE36fenLA,否
https://img.alicdn.com/bao/uploaded/i3/2139477295/O1CN01NeJOce23l9uhwoyuT_!!2139477295.jpg,FE36LA,TMT运动户外旗舰店,TMT,髌骨带,FE36,FE36髌骨带,FE36,FE36LA,L,24.69,59,0,0,0,0,11,0,0.4184,52,0,2,,,50,0,1283.72,0,0,1.55,1282.17,45.36,0.06,1283.72,1.5,1236.87,99.8793,0,1238.36,1283.72,FE36-FE36LA,否
,B10huiA,TMT运动户外旗舰店,TMT,护腕,B10,毛巾护腕,B10护腕,hui,灰色,13.06,30,0,0,0,0,1.62,0,0.4355,7,0,0,,,7,0,91.45,0,0,0,91.45,0,0,91.45,0,91.45,100,0,91.45,91.45,B10-hui,否
https://img.alicdn.com/bao/uploaded/i1/2139477295/TB2CBW4XuJ8puFjy1XbXXagqVXa_!!2139477295.jpg,C11huiA,TMT运动户外旗舰店,TMT,头带,C11,毛巾头带（与TD01为同款）,C11头带,hui,灰色,7.41,30,0,0,0,0,2.8,0,0.2471,241,0,1,,,240,0,1786.32,0,0,530.2,1256.12,8.8,2.2,1786.32,528,1249.52,70.2957,0,1777.52,1786.32,C11-hui,否
https://img.alicdn.com/bao/uploaded/i1/2139477295/TB2C9IuXxxmpuFjSZFNXXXrRXXa_!!2139477295.jpg,C11heiA,TMT运动户外旗舰店,TMT,头带,C11,毛巾头带（与TD01为同款）,C11头带,hei,黑色,7.59,30,0,0,0,0,2.8,0,0.2530,210,0,5,,,205,0,1593.89,0,0,462,1131.89,39.24,11,1593.89,451,1103.65,70.9903,0,1554.65,1593.89,C11-hei,否
https://img.alicdn.com/bao/uploaded/i4/1790737720/O1CN01sdOAmT26toDziUj6I_!!1790737720.jpg,W23MA,TMT运动户外旗舰店,TMT,手套,W23,W23手套,W23手套,MA,M,38.59,39.5,0,0,0,0,22.3,0,0.9770,68,0,10,,,58,0,2624.1,0,0,1108.4,1515.7,385,163,2624.1,945.4,1293.7,57.7777,0,2239.1,2624.1,W23-MA,否
https://img.alicdn.com/bao/uploaded/i4/1790737720/O1CN01sdOAmT26toDziUj6I_!!1790737720.jpg,W23XLA,TMT运动户外旗舰店,TMT,手套,W23,W23手套,W23手套,XLA,XL,36.11,39.5,0,0,0,0,22.3,0,0.9143,44,0,2,,,42,0,1589.04,0,0,717.2,871.84,77.6,32.6,1589.04,684.6,826.84,54.7054,0,1511.44,1589.04,W23-XLA,否
https://img.alicdn.com/bao/uploaded/i4/1790737720/O1CN01sdOAmT26toDziUj6I_!!1790737720.jpg,W23SA,TMT运动户外旗舰店,TMT,手套,W23,W23手套,W23手套,SA,S,37.84,39.5,0,0,0,0,22.3,0,0.9580,33,0,8,,,25,0,1248.74,0,0,537.9,710.84,304.48,130.4,1248.74,407.5,536.76,56.8445,0,944.26,1248.74,W23-SA,否
https://img.alicdn.com/bao/uploaded/i4/1790737720/O1CN01sdOAmT26toDziUj6I_!!1790737720.jpg,W23LA,TMT运动户外旗舰店,TMT,手套,W23,W23手套,W23手套,LA,L,36.43,39.5,0,0,0,0,22.3,0,0.9223,84,0,7,,,77,0,3060.32,0,0,1369.2,1691.12,246.56,114.1,3060.32,1255.1,1558.66,55.3942,0,2813.76,3060.32,W23-LA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01T6pvbc23l9slovUzW_!!2139477295.jpg,W25XLA,TMT运动户外旗舰店,TMT,手套,W25,W25手套,W25,XLA,XL,39.46,48.5,0,0,0,0,22.5,0,0.8135,211,0,15,,,196,0,8325.3,0,0,3481.5,4843.8,622.2,247.5,8325.3,3234,4469.1,58.0169,0,7703.1,8325.3,W25-XLA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01T6pvbc23l9slovUzW_!!2139477295.jpg,W25LA,TMT运动户外旗舰店,TMT,手套,W25,W25手套,W25,LA,L,40.13,48.5,0,0,0,0,22.5,0,0.8275,316,0,23,,,293,0,12681.6,0,0,5214,7467.6,923.15,379.5,12681.6,4834.5,6923.95,58.8849,0,11758.45,12681.6,W25-LA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01T6pvbc23l9slovUzW_!!2139477295.jpg,W25SA,TMT运动户外旗舰店,TMT,手套,W25,W25手套,W25,SA,S,40.06,48.5,0,0,0,0,22.5,0,0.8261,71,0,10,,,61,0,2844.6,0,0,1171.5,1673.1,390.35,165,2844.6,1006.5,1447.75,58.9895,0,2454.25,2844.6,W25-SA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01T6pvbc23l9slovUzW_!!2139477295.jpg,W25MA,TMT运动户外旗舰店,TMT,手套,W25,W25手套,W25,MA,M,39.26,48.5,0,0,0,0,22.5,0,0.8095,225,0,15,,,210,0,8833.6,0,0,3712.5,5121.1,597,247.5,8833.6,3465,4771.6,57.9317,0,8236.6,8833.6,W25-MA,否
https://img.alicdn.com/bao/uploaded/i4/TB1ykfcRpXXXXa6XXXXXXXXXXXX_!!0-item_pic.jpg,B23LheiA,TMT运动户外旗舰店,TMT,护大臂,B23,B23袖套,B23,B23LheiA,黑L,37.5,49,0,0,0,0,15.21,0,0.7653,2,0,0,,,2,0,75,0,0,0,75,0,0,75,0,75,100,0,75,75,B23-B23LheiA,否
https://img.alicdn.com/bao/uploaded/i4/TB1ykfcRpXXXXa6XXXXXXXXXXXX_!!0-item_pic.jpg,B23XLheiA,TMT运动户外旗舰店,TMT,护大臂,B23,B23袖套,B23,B23XLheiA,黑XL,35.1,49,0,0,0,0,15.21,0,0.7163,1,0,0,,,1,0,35.1,0,0,0,35.1,0,0,35.1,0,35.1,100,0,35.1,35.1,B23-B23XLheiA,否
https://img.pddpic.com/mms-material-img/2020-06-23/0ea970dd-c336-4453-8e86-e60b79eb461f.jpg,FT37A,TMT运动户外旗舰店,TMT,髌骨带,FT37,FT37髌骨带,FT37,FT37A,黑L,28.8,58,0,0,0,0,8.3,0,0.4966,3,0,0,,,3,0,86.4,0,0,19.41,66.99,0,0,86.4,19.41,66.99,77.5354,0,86.4,86.4,FT37-FT37A,否
https://img.pddpic.com/mms-material-img/2020-06-23/2102c033-9cc3-458d-8cd7-8f5cb6f57d13.jpg,NT36A,TMT运动户外旗舰店,TMT,髌骨带,NT36,NT36髌骨带,NT36,NT36A,L,27.63,129,0,0,0,0,11.5,0,0.2142,6,0,0,,,6,0,165.8,0,0,38.51,127.29,0,0,165.8,38.51,127.29,76.7715,0,165.8,165.8,NT36-NT36A,否
https://img.alicdn.com/bao/uploaded/i2/2139477295/O1CN016GeVu423l9tyPnHbW_!!2139477295.jpg,B19LA,TMT运动户外旗舰店,TMT,护腕,B19,B19（护腕B款升级版）,B19,LA,L,11.8,30,0,0,0,0,6.7,0,0.3933,6,0,0,,,6,0,70.8,0,0,18,52.8,0,0,70.8,18,52.8,74.5763,0,70.8,70.8,B19-LA,否
https://img.alicdn.com/bao/uploaded/i2/TB1glFaFVXXXXc1XFXXXXXXXXXX_!!0-item_pic.jpg,YF01,TMT运动户外旗舰店,TMT,运费链接,YF01,运费差价链接,YF01,1yuan,补运费,0.95,1,0,0,0,0,0,0,0.9497,190,1,2,,,188,0,180.45,0,0,0,180.45,0,0,180.45,0,180.45,100,0,180.45,180.45,YF01-1yuan,否
,P02-80*25cmA,TMT运动户外旗舰店,TMT,收纳袋,P02,瑜伽袋P02,P02,80*25cmA,瑜伽袋大80cm,113.8,100,0,0,0,0,3,0,1.1380,1,0,0,,,1,0,113.8,0,0,2.5,111.3,0,0,113.8,2.5,111.3,97.8032,0,113.8,113.8,P02-80*25cmA,否
https://img.alicdn.com/bao/uploaded/i1/2139477295/O1CN01c89Be623l9uk9gyjy_!!2139477295.jpg,Y35XLA,TMT运动户外旗舰店,TMT,运动护腰,Y35,Y35护腰（8弹簧双加压）,Y35,XLA,XL,41.53,140,0,0,0,0,18,0,0.2966,11,0,2,,,9,0,456.8,0,0,165,291.8,87.6,30,456.8,135,234.2,63.4345,0,369.2,456.8,Y35-XLA,否
http://img.pddpic.com/mms-material-img/2021-08-05/d916b66f-1a74-4836-ba7c-ab11fd8beb56.jpeg,DH02-huanA,TMT淘玛特专卖店,TMT,吊环,DH02,DH02吊环,DH02,huanA,黄-吊环,0,60,0,0,0,0,4.25,0,0.0000,4,2,2,,,2,0,0,0,0,10.6,-10.6,42.6,5.3,0,5.3,-47.9,112.4413,0,-42.6,0,DH02-huanA,否
http://img.pddpic.com/mms-material-img/2021-08-05/d916b66f-1a74-4836-ba7c-ab11fd8beb56.jpeg,DH01-1MA,TMT淘玛特专卖店,TMT,吊环,DH01,DH01吊环,DH01,1MA,1M,0,40,0,0,0,0,1.55,0,0.0000,62,2,8,,,54,0,0,0,0,46.5,-46.5,28.4,6,0,40.5,-68.9,242.6056,0,-28.4,0,DH01-1MA,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01leL2FF26toEL230uO_!!1790737720.jpg,YS57MA,TMT淘玛特专卖店,TMT,暴汗护腰,YS57,YS57护腰,YS57,MA,M,57,80,0,0,0,0,25.8,0,0.7125,1,0,0,,,1,0,57,0,0,22.03,34.97,0,0,57,22.03,34.97,61.3474,0,57,57,YS57-MA,否
http://gw.alicdn.com/tfs/TB1d0h2qVYqK1RjSZLeXXbXppXa-1125-960.png,WLSF,TMT淘玛特专卖店,TMT,赠品,WLSF,顺丰寄付,顺丰寄付,,,1.25,0,0,0,0,0,0,0,0.0000,1750,1666,0,,,1750,0,2192.8,0,0,0,2192.8,0,0,2192.8,0,2192.8,100,0,2192.8,2192.8,WLSF,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01gLluHb23l9uc9WEYd_!!2139477295.jpg,W68-fenhuiSA,TMT淘玛特专卖店,TMT,手套,W68,W68手套,W68,fenhuiSA,粉灰S,47.52,60,0,0,0,0,25.7,0,0.7919,103,0,6,,,97,0,4894.05,0,0,2018.8,2875.25,289.1,117.6,4894.05,1901.2,2703.75,58.714,0,4604.95,4894.05,W68-fenhuiSA,否
https://img.alicdn.com/bao/uploaded/i3/2139477295/O1CN01ea0x3I23l9uu6H6l3_!!2139477295.jpg,W68-huiS,TMT淘玛特专卖店,TMT,手套,W68,W68手套,W68,huiS,灰S,47.13,60,0,0,0,0,25.7,0,0.7856,9,0,0,,,9,0,424.2,0,0,176.4,247.8,0,0,424.2,176.4,247.8,58.4158,0,424.2,424.2,W68-huiS,否
https://img.alicdn.com/bao/uploaded/i1/2139477295/O1CN01HZeEWv23l9ueOBPYa_!!2139477295.jpg,W68-heihuiMA,TMT淘玛特专卖店,TMT,手套,W68,W68手套,W68,heihuiMA,黑灰M,48.16,60,0,0,0,0,25.7,0,0.8026,36,0,2,,,34,0,1733.6,0,0,705.6,1028,98,39.2,1733.6,666.4,969.2,59.2565,0,1635.6,1733.6,W68-heihuiMA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01gLluHb23l9uc9WEYd_!!2139477295.jpg,W68-fenhuiMA,TMT淘玛特专卖店,TMT,手套,W68,W68手套,W68,fenhuiMA,粉灰M,48.29,60,0,0,0,0,25.7,0,0.8048,32,0,2,,,30,0,1545.2,0,0,627.2,918,98,39.2,1545.2,588,859.2,59.3698,0,1447.2,1545.2,W68-fenhuiMA,否
https://img.alicdn.com/bao/uploaded/i3/2139477295/O1CN01ea0x3I23l9uu6H6l3_!!2139477295.jpg,W68-huiM,TMT淘玛特专卖店,TMT,手套,W68,W68手套,W68,huiM,灰M,49.8,60,0,0,0,0,25.7,0,0.8300,3,0,0,,,3,0,149.4,0,0,58.8,90.6,0,0,149.4,58.8,90.6,60.6426,0,149.4,149.4,W68-huiM,否
https://img.alicdn.com/bao/uploaded/i1/2139477295/O1CN01HZeEWv23l9ueOBPYa_!!2139477295.jpg,W68-heihuiSA,TMT淘玛特专卖店,TMT,手套,W68,W68手套,W68,heihuiSA,黑灰S,47.2,60,0,0,0,0,25.7,0,0.7867,59,0,4,,,55,0,2784.85,0,0,1156.4,1628.45,191.1,78.4,2784.85,1078,1515.75,58.4386,0,2593.75,2784.85,W68-heihuiSA,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01RpnsA826toCLLIcIH_!!1790737720.jpg,Y81-heiLA,TMT淘玛特专卖店,TMT,健身护腰,Y81,Y81护腰,Y81,heiLA,黑色L,99.88,100,0,0,0,0,65.52,0,0.9988,16,0,1,,,15,0,1598,0,0,816,782,95,51,1598,765,738,49.1018,0,1503,1598,Y81-heiLA,否
https://img.alicdn.com/bao/uploaded/i4/1790737720/O1CN013S5iou26toC5FiyXi_!!1790737720.jpg,Y81-huangMA,TMT淘玛特专卖店,TMT,健身护腰,Y81,Y81护腰,Y81,huangMA,黄色M,95,100,0,0,0,0,65.52,0,0.9500,1,0,2,,,-1,0,95,0,0,51,44,190,102,95,-51,-44,46.3158,0,-95,95,Y81-huangMA,否
https://img.alicdn.com/bao/uploaded/i4/1790737720/O1CN013S5iou26toC5FiyXi_!!1790737720.jpg,Y81-huangXLA,TMT淘玛特专卖店,TMT,健身护腰,Y81,Y81护腰,Y81,huangXLA,黄色XL,95,100,0,0,0,0,65.52,0,0.9500,1,0,0,,,1,0,95,0,0,51,44,0,0,95,51,44,46.3158,0,95,95,Y81-huangXLA,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01RpnsA826toCLLIcIH_!!1790737720.jpg,Y81-heiMA,TMT淘玛特专卖店,TMT,健身护腰,Y81,Y81护腰,Y81,heiMA,黑色M,102.8,100,0,0,0,0,65.52,0,1.0280,5,0,2,,,3,0,514,0,0,255,259,203,102,514,153,158,50.8039,0,311,514,Y81-heiMA,否
https://img.alicdn.com/bao/uploaded/i2/1790737720/O1CN01RpnsA826toCLLIcIH_!!1790737720.jpg,Y81-heiXLA,TMT淘玛特专卖店,TMT,健身护腰,Y81,Y81护腰,Y81,heiXLA,黑色XL,99.33,100,0,0,0,0,65.52,0,0.9933,6,0,1,,,5,0,596,0,0,306,290,95,51,596,255,246,49.1019,0,501,596,Y81-heiXLA,否
https://img.alicdn.com/bao/uploaded/i4/1790737720/O1CN013S5iou26toC5FiyXi_!!1790737720.jpg,Y81-huangLA,TMT淘玛特专卖店,TMT,健身护腰,Y81,Y81护腰,Y81,huangLA,黄色L,63.33,100,0,0,0,0,65.52,0,0.6333,3,0,0,,,3,0,190,0,0,153,37,0,0,190,153,37,19.4737,0,190,190,Y81-huangLA,否
https://img.alicdn.com/bao/uploaded/i2/2139477295/TB2.7jRrBnTBKNjSZPfXXbf1XXa_!!2139477295.jpg,ZB43A,TMT淘玛特专卖店,TMT,收纳袋,ZB43,ZB43收纳袋,ZB43,ZB43A,27*20 双绳,2.34,100,0,0,0,0,0.45,0,0.0234,55,49,1,,,54,0,128.7,0,0,14.85,113.85,0,0.27,128.7,14.58,114.12,88.6713,0,128.7,128.7,ZB43-ZB43A,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01jVk02f23l9ujNS8eG_!!2139477295.jpg,YF66XXLA,TMT淘玛特专卖店,TMT,运动护腰,YF66,YF66护腰,YF66,XXLA,XXL,47.45,100,0,0,0,0,28.8,0,0.4745,11,0,0,,,11,0,522,0,0,263.99,258.01,0,0,522,263.99,258.01,49.4272,0,522,522,YF66-XXLA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01jVk02f23l9ujNS8eG_!!2139477295.jpg,YF66XLA,TMT淘玛特专卖店,TMT,运动护腰,YF66,YF66护腰,YF66,XLA,XL,46.76,100,0,0,0,0,28.8,0,0.4676,22,0,2,,,20,0,1028.65,0,0,528,500.65,94.15,48,1028.65,480,454.5,48.6361,0,934.5,1028.65,YF66-XLA,否
https://img.alicdn.com/bao/uploaded/i4/2139477295/O1CN01jVk02f23l9ujNS8eG_!!2139477295.jpg,YF66LA,TMT淘玛特专卖店,TMT,运动护腰,YF66,YF66护腰,YF66,LA,L,48.15,100,0,0,0,0,28.8,0,0.4815,5,0,1,,,4,0,240.75,0,0,119.11,121.64,64.8,23.82,240.75,95.28,80.67,45.8455,0,175.95,240.75,YF66-LA,否
,ZB42黑,TMT淘玛特专卖店,TMT,收纳袋,ZB42,ZB42收纳袋,ZB42,heise320x220mmA,黑色320x220mm双绳,40.69,100,0,0,0,0,0.45,0,0.4069,18,0,0,,,18,0,732.5,0,0,4.32,728.18,0,0,732.5,4.32,728.18,99.4107,0,732.5,732.5,ZB42-heise320x220mmA,否
https://img.alicdn.com/bao/uploaded/i2/2139477295/O1CN01yWNDA623l9swQ9UbO_!!2139477295.jpg,YS26heiseMA,TMT淘玛特专卖店,TMT,暴汗护腰,YS26,YS26护腰,YS26,heiseMA,黑色M,45.9,100,0,0,0,0,21.5,0,0.4590,3,0,0,,,3,0,137.7,0,0,59.59,78.11,0,0,137.7,59.59,78.11,56.7259,0,137.7,137.7,YS26-heiseMA,否
https://img.alicdn.com/bao/uploaded/i2/2139477295/O1CN01yWNDA623l9swQ9UbO_!!2139477295.jpg,YS26heiseLA,TMT淘玛特专卖店,TMT,暴汗护腰,YS26,YS26护腰,YS26,heiseLA,黑色L,43.34,100,0,0,0,0,21.5,0,0.4334,5,0,2,,,3,0,216.7,0,0,100,116.7,91.8,40,216.7,60,64.9,51.9599,0,124.9,216.7,YS26-heiseLA,否
